frame,timestamp,track_id,class_id,class_name,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y,velocity_x,velocity_y,speed,acceleration_y
53,1.767,1,0,person,0.838,882.8,122.4,1022.3,432.3,952.5,277.3,3.51,0.99,3.64,-1.93
54,1.8,1,0,person,0.832,892.6,121.0,1033.1,435.6,962.8,278.3,10.29,0.97,10.34,-0.02
54,1.8,10,6,train,0.407,6.2,15.5,1201.1,673.9,603.7,344.7,0.49,-0.17,0.52,-0.06
55,1.833,1,0,person,0.834,902.5,119.9,1040.8,432.6,971.6,276.2,8.8,-2.06,9.03,-3.03
56,1.867,1,0,person,0.838,910.6,118.6,1047.2,430.3,978.9,274.4,7.28,-1.83,7.5,0.23
57,1.9,1,0,person,0.822,914.2,118.9,1050.8,433.5,982.5,276.2,3.6,1.79,4.03,3.62
58,1.933,1,0,person,0.703,918.2,119.4,1054.6,436.3,986.4,277.9,3.89,1.67,4.23,-0.13
59,1.967,1,0,person,0.664,921.3,119.9,1056.5,436.2,988.9,278.1,2.52,0.17,2.52,-1.49
60,2.0,1,0,person,0.659,923.6,120.2,1057.8,435.7,990.7,277.9,1.75,-0.11,1.75,-0.29
61,2.033,1,0,person,0.638,924.8,119.3,1058.1,434.2,991.4,276.8,0.74,-1.16,1.38,-1.05
62,2.067,1,0,person,0.731,924.6,117.1,1058.2,434.0,991.4,275.6,0.01,-1.22,1.22,-0.06
63,2.1,1,0,person,0.77,924.5,115.5,1058.5,434.5,991.5,275.0,0.06,-0.54,0.54,0.68
64,2.133,1,0,person,0.765,925.8,116.6,1058.9,434.9,992.3,275.8,0.85,0.74,1.13,1.28
65,2.167,1,0,person,0.808,926.1,118.1,1059.8,438.8,993.0,278.5,0.62,2.71,2.78,1.96
66,2.2,1,0,person,0.851,925.2,119.5,1059.5,442.8,992.4,281.1,-0.6,2.67,2.74,-0.03
67,2.233,1,0,person,0.857,924.9,120.9,1059.6,445.3,992.3,283.1,-0.08,1.92,1.92,-0.75
67,2.233,15,0,person,0.461,1131.9,48.0,1226.4,171.6,1179.1,109.8,0.0,0.0,0.0,0.0
68,2.267,1,0,person,0.843,925.3,122.6,1060.1,447.3,992.7,284.9,0.4,1.84,1.88,-0.08
68,2.267,15,0,person,0.448,1129.3,48.5,1225.7,174.5,1177.5,111.5,-1.64,1.72,2.37,1.72
