frame,timestamp,track_id,class_id,class_name,confidence,bbox_x1,bbox_y1,bbox_x2,bbox_y2,center_x,center_y,velocity_x,velocity_y,speed,acceleration_y
11,0.367,4,0,person,0.378,704.4,223.0,767.2,403.0,735.8,313.0,1.75,3.22,3.66,0.26
11,0.367,5,30,skis,0.381,790.6,122.9,866.8,408.3,828.7,265.6,-0.02,-0.19,0.2,-0.43
12,0.4,1,0,person,0.863,326.0,283.2,432.2,516.4,379.1,399.8,-0.99,0.22,1.01,0.21
12,0.4,2,0,person,0.761,432.8,257.5,500.8,468.7,466.8,363.1,0.64,0.66,0.92,0.19
12,0.4,4,0,person,0.481,689.8,222.5,758.8,411.4,724.3,316.9,-11.53,3.91,12.17,0.69
12,0.4,5,30,skis,0.368,789.2,123.3,865.7,410.6,827.5,266.9,-1.2,1.33,1.79,1.52
13,0.433,1,0,person,0.857,326.3,283.1,432.2,516.2,379.2,399.7,0.16,-0.14,0.22,-0.36
13,0.433,2,0,person,0.78,435.0,258.8,502.5,469.0,468.8,363.9,1.94,0.8,2.1,0.14
13,0.433,4,0,person,0.507,684.0,223.0,756.6,413.8,720.3,318.4,-3.99,1.46,4.25,-2.45
13,0.433,5,30,skis,0.42,789.1,123.4,865.2,409.9,827.2,266.7,-0.29,-0.26,0.4,-1.59
14,0.467,1,0,person,0.864,326.1,283.2,431.8,516.3,379.0,399.7,-0.25,0.07,0.26,0.21
14,0.467,2,0,person,0.775,435.6,257.3,503.8,469.3,469.7,363.3,0.95,-0.58,1.12,-1.38
14,0.467,4,0,person,0.563,680.2,222.9,756.9,416.5,718.5,319.7,-1.8,1.31,2.23,-0.15
14,0.467,5,30,skis,0.399,789.3,123.4,865.1,408.7,827.2,266.0,0.02,-0.67,0.67,-0.4
15,0.5,1,0,person,0.869,325.9,283.2,432.1,517.6,379.0,400.4,0.02,0.66,0.66,0.59
15,0.5,2,0,person,0.571,436.6,255.9,504.6,466.8,470.6,361.3,0.89,-1.94,2.13,-1.35
15,0.5,4,0,person,0.515,679.0,223.6,758.2,416.2,718.6,319.9,0.09,0.2,0.22,-1.11
15,0.5,5,30,skis,0.417,788.6,123.3,864.9,409.7,826.8,266.5,-0.44,0.5,0.67,1.17
16,0.533,1,0,person,0.867,326.2,283.2,432.2,517.8,379.2,400.5,0.21,0.12,0.24,-0.54
16,0.533,2,0,person,0.689,436.9,255.8,504.8,464.9,470.9,360.4,0.27,-0.99,1.03,0.95
16,0.533,4,0,person,0.525,677.3,224.5,759.6,418.0,718.4,321.2,-0.17,1.35,1.36,1.15
16,0.533,5,30,skis,0.373,788.3,122.8,864.8,410.1,826.5,266.4,-0.22,-0.07,0.23,-0.58
17,0.567,1,0,person,0.863,326.7,283.5,432.4,517.7,379.5,400.6,0.32,0.1,0.33,-0.02
17,0.567,2,0,person,0.786,437.9,254.7,506.6,465.6,472.2,360.2,1.37,-0.19,1.38,0.8
17,0.567,4,0,person,0.482,676.4,226.6,761.0,418.2,718.7,322.4,0.27,1.15,1.18,-0.2
17,0.567,5,30,skis,0.336,788.5,122.5,865.0,409.2,826.7,265.8,0.2,-0.6,0.63,-0.52
18,0.6,1,0,person,0.871,326.5,283.6,432.1,518.0,379.3,400.8,-0.23,0.19,0.3,0.09
18,0.6,2,0,person,0.776,438.8,254.1,507.8,465.6,473.3,359.8,1.04,-0.35,1.09,-0.15
18,0.6,4,0,person,0.442,676.0,227.2,763.7,419.8,719.9,323.5,1.15,1.15,1.62,-0.0
19,0.633,1,0,person,0.87,325.9,283.7,431.2,517.4,378.6,400.6,-0.72,-0.25,0.76,-0.44
19,0.633,2,0,person,0.768,439.4,253.4,509.1,466.9,474.3,360.1,0.98,0.32,1.03,0.67
19,0.633,4,0,person,0.441,675.1,227.5,765.3,419.9,720.2,323.7,0.36,0.17,0.4,-0.97
20,0.667,1,0,person,0.865,326.1,283.6,431.0,517.0,378.5,400.3,-0.03,-0.25,0.26,-0.0
20,0.667,2,0,person,0.723,441.6,252.0,512.1,466.8,476.8,359.4,2.57,-0.75,2.67,-1.07
20,0.667,4,0,person,0.504,694.1,229.4,779.0,415.7,736.5,322.5,16.29,-1.17,16.33,-1.34
20,0.667,3,0,person,0.371,659.7,235.8,737.4,366.4,698.5,301.1,0.81,-0.26,0.85,-0.03
21,0.7,1,0,person,0.868,326.2,283.6,430.7,516.3,378.4,400.0,-0.11,-0.33,0.34,-0.07
21,0.7,2,0,person,0.452,448.5,251.7,510.0,430.1,479.2,340.9,2.42,-18.51,18.67,-17.76
21,0.7,4,0,person,0.47,703.0,228.1,787.6,418.1,745.3,323.1,8.8,0.6,8.83,1.77
21,0.7,3,0,person,0.349,659.9,233.4,737.1,366.4,698.5,299.9,-0.05,-1.21,1.21,-0.95
22,0.733,1,0,person,0.876,327.4,283.8,431.4,515.2,379.4,399.5,0.95,-0.45,1.05,-0.12
22,0.733,2,0,person,0.489,452.0,251.7,510.1,415.4,481.0,333.6,1.8,-7.32,7.54,11.19
22,0.733,4,0,person,0.527,707.0,227.8,789.9,418.5,748.4,323.1,3.08,-0.0,3.08,-0.6
22,0.733,3,0,person,0.445,660.7,234.8,735.7,365.6,698.2,300.2,-0.32,0.29,0.43,1.5
22,0.733,6,0,person,0.347,442.6,193.4,570.6,406.2,506.6,299.8,0.0,0.0,0.0,0.0
22,0.733,5,30,skis,0.322,789.7,122.5,864.7,403.9,827.2,263.2,0.09,-0.52,0.53,0.01
23,0.767,1,0,person,0.877,327.9,283.9,431.6,514.4,379.7,399.2,0.34,-0.35,0.49,0.1
23,0.767,2,0,person,0.527,452.3,250.6,509.6,409.8,481.0,330.2,-0.06,-3.33,3.33,3.99
23,0.767,4,0,person,0.506,708.5,227.2,790.7,420.3,749.6,323.7,1.22,0.62,1.37,0.62
23,0.767,3,0,person,0.46,660.6,234.4,736.1,367.7,698.4,301.0,0.18,0.86,0.88,0.57
24,0.8,1,0,person,0.876,328.3,283.9,431.9,513.9,380.1,398.9,0.36,-0.25,0.44,0.1
24,0.8,2,0,person,0.567,453.0,250.2,509.2,404.7,481.1,327.4,0.09,-2.81,2.81,0.52
24,0.8,4,0,person,0.572,711.4,227.0,791.6,419.9,751.5,323.4,1.89,-0.31,1.92,-0.92
24,0.8,3,0,person,0.521,662.2,236.0,735.4,367.7,698.8,301.8,0.43,0.77,0.88,-0.09
25,0.833,1,0,person,0.875,328.4,284.1,432.0,513.7,380.2,398.9,0.13,-0.05,0.14,0.21
25,0.833,2,0,person,0.618,452.9,249.8,509.4,403.7,481.2,326.7,0.1,-0.69,0.7,2.11
25,0.833,4,0,person,0.576,711.9,226.6,790.8,420.0,751.3,323.3,-0.17,-0.15,0.23,0.15
25,0.833,3,0,person,0.465,662.7,236.0,734.7,367.5,698.7,301.8,-0.08,-0.02,0.09,-0.79
26,0.867,1,0,person,0.869,328.8,284.3,432.5,514.3,380.6,399.3,0.44,0.46,0.64,0.51
26,0.867,2,0,person,0.535,452.6,248.5,510.2,404.0,481.4,326.3,0.24,-0.46,0.52,0.23
26,0.867,4,0,person,0.602,713.0,226.9,790.7,420.7,751.8,323.8,0.47,0.56,0.73,0.72
26,0.867,3,0,person,0.516,663.8,236.2,734.5,367.3,699.1,301.7,0.43,-0.08,0.44,-0.06
27,0.9,1,0,person,0.874,328.6,284.5,432.5,514.4,380.6,399.4,-0.06,0.11,0.12,-0.35
27,0.9,2,0,person,0.596,451.7,247.3,510.6,405.6,481.1,326.5,-0.3,0.2,0.36,0.66
27,0.9,4,0,person,0.572,714.0,227.9,789.8,419.0,751.9,323.5,0.11,-0.37,0.39,-0.94
27,0.9,3,0,person,0.479,665.6,236.3,735.2,366.0,700.4,301.2,1.26,-0.55,1.38,-0.47
28,0.933,1,0,person,0.871,328.5,284.4,432.7,515.0,380.6,399.7,0.04,0.23,0.23,0.12
28,0.933,2,0,person,0.566,451.2,247.1,510.2,404.7,480.7,325.9,-0.42,-0.56,0.7,-0.76
28,0.933,4,0,person,0.55,715.0,229.3,789.0,418.1,752.0,323.7,0.03,0.2,0.21,0.58
28,0.933,3,0,person,0.448,666.5,236.6,735.4,365.7,701.0,301.2,0.57,-0.01,0.57,0.55
29,0.967,1,0,person,0.879,328.1,284.3,432.2,514.3,380.2,399.3,-0.47,-0.38,0.61,-0.61
29,0.967,2,0,person,0.565,444.6,248.0,517.3,446.9,480.9,347.5,0.21,21.55,21.55,22.1
29,0.967,4,0,person,0.531,716.4,230.5,788.9,417.6,752.7,324.0,0.72,0.37,0.81,0.17
29,0.967,3,0,person,0.5,666.5,237.0,734.9,365.8,700.7,301.4,-0.24,0.27,0.36,0.28
30,1.0,1,0,person,0.88,327.6,284.2,432.0,514.9,379.8,399.6,-0.4,0.26,0.48,0.65
